"vtd.key1","tract.key","county","cntyname","tract","vtdname","pop10","afact","state","NAME","medianage","income","totalpop","poverty","hispanic","white","black","Pres_D_08","Pres_R_08","Shape_area"
"484530343","48453001714","48453","Travis TX","0017.14","Vtng Dist 0343","4637","1 ","48","Census Tract 17.14, Travis County, Texas",36.6,90395,11063,2.41,8.13,74.13,4.15,"955","679",8777025.40279
"484530356","48453002423","48453","Travis TX","0024.23","Vtng Dist 0356","1618","1 ","48","Census Tract 24.23, Travis County, Texas",32.7,64667,5890,8.9,51.02,75.89,2.53,"478","223",936335.451086
"484530359","48453001742","48453","Travis TX","0017.42","Vtng Dist 0359","5412","0.827 ","48","Census Tract 17.42, Travis County, Texas",41,78171,4436,12.4,32.82,70.33,0,"1204","1180",28371351.0499
"484530362","48453001738","48453","Travis TX","0017.38","Vtng Dist 0362","3913","1 ","48","Census Tract 17.38, Travis County, Texas",42.1,94225,6820,2.82,14.25,89.71,1.66,"1352","804",2213625.98305
"484530363","48453001738","48453","Travis TX","0017.38","Vtng Dist 0363","1916","0.999 ","48","Census Tract 17.38, Travis County, Texas",42.1,94225,6820,2.82,14.25,89.71,1.66,"646","593",1648625.87974
"484530366","48453001737","48453","Travis TX","0017.37","484530366","6429","0.887 ","48","Census Tract 17.37, Travis County, Texas",35.8,105962,9974,4.08,16.93,80.06,1.96,"2004","1616",6012972.03631
"484530367","48453001770","48453","Travis TX","0017.70","484530367","7030","0.692 ","48","Census Tract 17.70, Travis County, Texas",36,132627,10932,1.87,11.72,81.75,2.53,"2209","2117",13130649.9805
"484530370","48453001766","48453","Travis TX","0017.66","484530370","2469","1 ","48","Census Tract 17.66, Travis County, Texas",38.1,53711,7247,7.02,16.24,85.47,0.69,"386","460",86393548.7034
"484530371","48453001779","48453","Travis TX","0017.79","484530371","1455","0.448 ","48","Census Tract 17.79, Travis County, Texas",46,71758,5615,3.94,8.05,93.64,2.58,"605","906",170667484.246
"484530372","48453001766","48453","Travis TX","0017.66","484530372","3212","0.63 ","48","Census Tract 17.66, Travis County, Texas",38.1,53711,7247,7.02,16.24,85.47,0.69,"772","1198",70674194.0552
"484530373","48453001779","48453","Travis TX","0017.79","484530373","4260","0.723 ","48","Census Tract 17.79, Travis County, Texas",46,71758,5615,3.94,8.05,93.64,2.58,"1024","2076",55132646.9182
"484530374","48453001765","48453","Travis TX","0017.65","484530374","8721","1 ","48","Census Tract 17.65, Travis County, Texas",33.7,87734,15929,6.22,15.15,85.18,2.63,"1282","2154",17186611.0551
"484530375","48453001765","48453","Travis TX","0017.65","484530375","1171","1 ","48","Census Tract 17.65, Travis County, Texas",33.7,87734,15929,6.22,15.15,85.18,2.63,"251","363",31234606.7102
"484530376","48453001760","48453","Travis TX","0017.60","484530376","11139","1 ","48","Census Tract 17.60, Travis County, Texas",35,122470,12035,4.1,8.44,79.38,1.75,"1764","2328",20772723.2082
"484530377","48453001761","48453","Travis TX","0017.61","484530377","4603","0.995 ","48","Census Tract 17.61, Travis County, Texas",39.7,121614,7026,1.64,7.47,81.88,2.73,"1155","1298",26428849.6153
"484530378","48453001761","48453","Travis TX","0017.61","484530378","2419","0.772 ","48","Census Tract 17.61, Travis County, Texas",39.7,121614,7026,1.64,7.47,81.88,2.73,"646","985",9487234.33792
"484530379","48453001765","48453","Travis TX","0017.65","484530379","2685","0.528 ","48","Census Tract 17.65, Travis County, Texas",33.7,87734,15929,6.22,15.15,85.18,2.63,"985","1185",28638565.1307
"484530411","48453002421","48453","Travis TX","0024.21","484530411","2796","0.988 ","48","Census Tract 24.21, Travis County, Texas",31.3,50700,4923,20.19,33.01,67.07,13.12,"473","171",3905256.32294
"484530412","48453001750","48453","Travis TX","0017.50","484530412","689","1 ","48","Census Tract 17.50, Travis County, Texas",28.4,54201,5083,13.91,37.4,71.81,1.18,"39","10",593820.408877
"484530413","48453002427","48453","Travis TX","0024.27","484530413","816","0.517 ","48","Census Tract 24.27, Travis County, Texas",28.1,40841,7380,15.26,78.2,44.19,5.41,"266","136",3838688.91155
"484530431","48453002314","48453","Travis TX","0023.14","484530431","4467","0.683 ","48","Census Tract 23.14, Travis County, Texas",25.6,29020,4858,27.5,44.71,46.62,16.63,"1691","290",4001111.08502
"484530444","48453001100","48453","Travis TX","0011.00","Vtng Dist 0444","2042","0.97 ","48","Census Tract 11, Travis County, Texas",39.1,74359,3377,20.52,12.29,82.03,9.77,"435","139",1363604.62767
"484530445","48453001100","48453","Travis TX","0011.00","Vtng Dist 0445","2113","1 ","48","Census Tract 11, Travis County, Texas",39.1,74359,3377,20.52,12.29,82.03,9.77,"637","237",854361.776529
"484530454","48453001712","48453","Travis TX","0017.12","484530454","3225","1 ","48","Census Tract 17.12, Travis County, Texas",43.4,37188,3670,12.62,25.61,82.13,8.04,"953","491",1943816.13406
"484530455","48453001713","48453","Travis TX","0017.13","484530455","3258","1 ","48","Census Tract 17.13, Travis County, Texas",39.8,41719,3750,10.67,32.29,71.63,1.71,"1100","460",1605440.17082
"484530458","48453001728","48453","Travis TX","0017.28","484530458","3852","1 ","48","Census Tract 17.28, Travis County, Texas",35.3,63952,6517,12.34,24.75,83.93,6.51,"1343","528",1977611.43027
"484630008","48463950300","48463","Uvalde TX","9503.00","484630008","2765","1 ","48","Census Tract 9503, Uvalde County, Texas",29.9,37965,6428,20.76,76.63,83.76,0.2,"470","372",3445997.14501
"484630009","48463950300","48463","Uvalde TX","9503.00","484630009","2088","0.856 ","48","Census Tract 9503, Uvalde County, Texas",29.9,37965,6428,20.76,76.63,83.76,0.2,"554","104",2086528.51832
"484630010","48463950500","48463","Uvalde TX","9505.00","484630010","1033","0.993 ","48","Census Tract 9505, Uvalde County, Texas",32.2,31213,6188,34.22,88.15,82.84,0.48,"259","59",810678.080331
"484650021","48465950601","48465","Val Verde TX","9506.01","484650021","3637","1 ","48","Census Tract 9506.01, Val Verde County, Texas",33,24015,3926,44.04,95.54,83.42,0.36,"550","161",1786572.49922
"484650022","48465950400","48465","Val Verde TX","9504.00","484650022","3720","0.704 ","48","Census Tract 9504, Val Verde County, Texas",28.3,28807,3815,33.63,83.49,94.34,0.55,"616","342",13370289.2483
"484650023","48465950800","48465","Val Verde TX","9508.00","484650023","298","1 ","48","Census Tract 9508, Val Verde County, Texas",40.4,45917,4833,15.64,62.84,94.27,0,"51","112",49973809.5304
"484650024","48465950500","48465","Val Verde TX","9505.00","484650024","3012","0.975 ","48","Census Tract 9505, Val Verde County, Texas",25.3,39505,6529,20.71,73.27,90.29,1.15,"283","179",208886459.882
"484650030","48465950301","48465","Val Verde TX","9503.01","484650030","3116","0.64 ","48","Census Tract 9503.01, Val Verde County, Texas",27.1,33581,4929,21.47,87.58,84.46,3.57,"706","453",4491837.94433
"484650031","48465950201","48465","Val Verde TX","9502.01","484650031","6363","1 ","48","Census Tract 9502.01, Val Verde County, Texas",38,59824,7842,8.82,55.39,86.81,5.32,"1089","1557",5581987.29002
"484650032","48465950800","48465","Val Verde TX","9508.00","484650032","428","1 ","48","Census Tract 9508, Val Verde County, Texas",40.4,45917,4833,15.64,62.84,94.27,0,"60","155",3450733979.61
"484650033","48465950800","48465","Val Verde TX","9508.00","484650033","2388","0.766 ","48","Census Tract 9508, Val Verde County, Texas",40.4,45917,4833,15.64,62.84,94.27,0,"262","622",133916167.636
"484650040","48465950700","48465","Val Verde TX","9507.00","484650040","4027","0.535 ","48","Census Tract 9507, Val Verde County, Texas",38.7,31660,6848,26.49,84.21,92.49,0.28,"1402","616",8334088.34043
"484650042","48465950800","48465","Val Verde TX","9508.00","484650042","71","1 ","48","Census Tract 9508, Val Verde County, Texas",40.4,45917,4833,15.64,62.84,94.27,0,"1","34",1716177395.78
"484650043","48465950800","48465","Val Verde TX","9508.00","484650043","102","1 ","48","Census Tract 9508, Val Verde County, Texas",40.4,45917,4833,15.64,62.84,94.27,0,"12","31",200292066.317
"484730101","48473680500","48473","Waller TX","6805.00","484730101","3176","1 ","48","Census Tract 6805, Waller County, Texas",44.9,35714,8739,16.77,18.66,61.12,32.62,"378","688",155069933.585
"484730102","48473680500","48473","Waller TX","6805.00","484730102","2019","0.745 ","48","Census Tract 6805, Waller County, Texas",44.9,35714,8739,16.77,18.66,61.12,32.62,"487","337",64639489.2537
"484730103","48473680500","48473","Waller TX","6805.00","484730103","2125","1 ","48","Census Tract 6805, Waller County, Texas",44.9,35714,8739,16.77,18.66,61.12,32.62,"390","373",32289532.5692
"484730104","48473680300","48473","Waller TX","6803.00","484730104","1483","1 ","48","Census Tract 6803, Waller County, Texas",40.2,45533,11593,23.53,17.42,44.87,42.87,"217","265",25644737.6757
"484730205","48473680500","48473","Waller TX","6805.00","484730205","917","0.605 ","48","Census Tract 6805, Waller County, Texas",44.9,35714,8739,16.77,18.66,61.12,32.62,"111","464",87987502.6952
"484730206","48473680600","48473","Waller TX","6806.00","484730206","3255","0.966 ","48","Census Tract 6806, Waller County, Texas",41.5,56726,7719,16.57,24.69,91.71,0.08,"202","910",120815118.836
"484730207","48473680600","48473","Waller TX","6806.00","484730207","4583","1 ","48","Census Tract 6806, Waller County, Texas",41.5,56726,7719,16.57,24.69,91.71,0.08,"286","1284",83175634.8469
"484730208","48473680300","48473","Waller TX","6803.00","484730208","2061","1 ","48","Census Tract 6803, Waller County, Texas",40.2,45533,11593,23.53,17.42,44.87,42.87,"288","537",19997882.4982
"484730309","48473680400","48473","Waller TX","6804.00","484730309","3191","0.906 ","48","Census Tract 6804, Waller County, Texas",NA,NA,626,NA,0,0,100,"2519","34",7733033.10411
"484730310","48473680300","48473","Waller TX","6803.00","484730310","2594","1 ","48","Census Tract 6803, Waller County, Texas",40.2,45533,11593,23.53,17.42,44.87,42.87,"621","120",37747686.9761
"484730311","48473680500","48473","Waller TX","6805.00","484730311","914","0.699 ","48","Census Tract 6805, Waller County, Texas",44.9,35714,8739,16.77,18.66,61.12,32.62,"114","259",146046974.981
"484730312","48473680300","48473","Waller TX","6803.00","484730312","2430","0.957 ","48","Census Tract 6803, Waller County, Texas",40.2,45533,11593,23.53,17.42,44.87,42.87,"171","817",107151945.747
"484730313","48473680200","48473","Waller TX","6802.00","484730313","1112","0.914 ","48","Census Tract 6802, Waller County, Texas",30,40078,9545,27.77,51.43,73.99,17.1,"78","182",93035997.7648
"484730414","48473680200","48473","Waller TX","6802.00","484730414","712","1 ","48","Census Tract 6802, Waller County, Texas",30,40078,9545,27.77,51.43,73.99,17.1,"132","83",47783856.3881
"484730415","48473680200","48473","Waller TX","6802.00","484730415","2214","1 ","48","Census Tract 6802, Waller County, Texas",30,40078,9545,27.77,51.43,73.99,17.1,"178","526",124183747.78
"484730416","48473680200","48473","Waller TX","6802.00","484730416","3445","1 ","48","Census Tract 6802, Waller County, Texas",30,40078,9545,27.77,51.43,73.99,17.1,"383","320",53092976.675
"484730417","48473680200","48473","Waller TX","6802.00","484730417","2224","0.884 ","48","Census Tract 6802, Waller County, Texas",30,40078,9545,27.77,51.43,73.99,17.1,"474","224",85570342.9391
"484730418","48473680100","48473","Waller TX","6801.00","484730418","2114","1 ","48","Census Tract 6801, Waller County, Texas",33.9,93911,2609,13.34,23.92,93.83,0.34,"124","842",44038616.9147
"48475003N","48475950100","48475","Ward TX","9501.00","Vtng Dist 003N","1255","0.555 ","48","Census Tract 9501, Ward County, Texas",40.6,40077,3976,20.71,43.59,86.09,5.03,"148","615",113165794.981
"48475003S","48475950100","48475","Ward TX","9501.00","Vtng Dist 003S","515","1 ","48","Census Tract 9501, Ward County, Texas",40.6,40077,3976,20.71,43.59,86.09,5.03,"32","140",327433173.738
"48475004E","48475950300","48475","Ward TX","9503.00","Vtng Dist 004E","1129","0.586 ","48","Census Tract 9503, Ward County, Texas",30.3,35964,2711,24.1,64.33,78.94,0.89,"124","350",40432603.9376
"48475004M","48475950100","48475","Ward TX","9501.00","Vtng Dist 004M","497","1 ","48","Census Tract 9501, Ward County, Texas",40.6,40077,3976,20.71,43.59,86.09,5.03,"34","119",88379223.9489
"48475004W","48475950100","48475","Ward TX","9501.00","Vtng Dist 004W","158","1 ","48","Census Tract 9501, Ward County, Texas",40.6,40077,3976,20.71,43.59,86.09,5.03,"24","49",620483298.571
"484770101","48477170600","48477","Washington TX","1706.00","484770101","1454","1 ","48","Census Tract 1706, Washington County, Texas",46.2,51902,4812,12.32,13.38,81.84,13.69,"271","314",189131362.777
"484770102","48477170600","48477","Washington TX","1706.00","484770102","906","1 ","48","Census Tract 1706, Washington County, Texas",46.2,51902,4812,12.32,13.38,81.84,13.69,"158","267",109968409.194
"484770104","48477170100","48477","Washington TX","1701.00","484770104","1843","0.631 ","48","Census Tract 1701, Washington County, Texas",44.6,36489,3007,14.53,15.8,59.46,35.08,"723","192",3738791.92544
"484770109","48477170500","48477","Washington TX","1705.00","484770109","962","0.998 ","48","Census Tract 1705, Washington County, Texas",46.3,48659,6694,12.45,8.34,91.46,7.23,"94","388",115601112.853
"484770115","48477170100","48477","Washington TX","1701.00","484770115","575","0.952 ","48","Census Tract 1701, Washington County, Texas",44.6,36489,3007,14.53,15.8,59.46,35.08,"53","278",32387504.3687
"484770116","48477170300","48477","Washington TX","1703.00","484770116","363","0.565 ","48","Census Tract 1703, Washington County, Texas",43.1,43636,5806,21.39,16.38,78.42,16.95,"80","21",4202960.96485
"484770121","48477170100","48477","Washington TX","1701.00","484770121","178","0.904 ","48","Census Tract 1701, Washington County, Texas",44.6,36489,3007,14.53,15.8,59.46,35.08,"35","46",236404.296693
"484770122","48477170400","48477","Washington TX","1704.00","484770122","151","1 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"52","17",110559.085621
"484770124","48477170300","48477","Washington TX","1703.00","484770124","94","1 ","48","Census Tract 1703, Washington County, Texas",43.1,43636,5806,21.39,16.38,78.42,16.95,"6","17",45946.7254104
"484770126","48477170200","48477","Washington TX","1702.00","484770126","42","1 ","48","Census Tract 1702, Washington County, Texas",46.3,41761,6188,15.16,10.7,69.41,22.59,"12","3",21558.5710766
"484770203","48477170600","48477","Washington TX","1706.00","484770203","2358","1 ","48","Census Tract 1706, Washington County, Texas",46.2,51902,4812,12.32,13.38,81.84,13.69,"347","826",188936890.864
"484770205","48477170300","48477","Washington TX","1703.00","484770205","3332","1 ","48","Census Tract 1703, Washington County, Texas",43.1,43636,5806,21.39,16.38,78.42,16.95,"362","1215",7062335.50427
"484770208","48477170400","48477","Washington TX","1704.00","484770208","1058","0.869 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"116","416",49489853.9511
"484770217","48477170100","48477","Washington TX","1701.00","484770217","763","0.449 ","48","Census Tract 1701, Washington County, Texas",44.6,36489,3007,14.53,15.8,59.46,35.08,"152","593",83756769.0064
"484770231","48477170100","48477","Washington TX","1701.00","484770231","12","1 ","48","Census Tract 1701, Washington County, Texas",44.6,36489,3007,14.53,15.8,59.46,35.08,"2","4",472100.133426
"484770232","48477170400","48477","Washington TX","1704.00","484770232","208","1 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"16","42",1937031.4946
"484770307","48477170200","48477","Washington TX","1702.00","484770307","2563","0.998 ","48","Census Tract 1702, Washington County, Texas",46.3,41761,6188,15.16,10.7,69.41,22.59,"231","618",5165342.50325
"484770311","48477170500","48477","Washington TX","1705.00","484770311","1288","0.91 ","48","Census Tract 1705, Washington County, Texas",46.3,48659,6694,12.45,8.34,91.46,7.23,"117","605",137546465.135
"484770312","48477170500","48477","Washington TX","1705.00","484770312","1342","0.886 ","48","Census Tract 1705, Washington County, Texas",46.3,48659,6694,12.45,8.34,91.46,7.23,"164","541",164882881.564
"484770319","48477170400","48477","Washington TX","1704.00","484770319","711","1 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"6","14",810164.973116
"484770320","48477170400","48477","Washington TX","1704.00","484770320","305","0.573 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"71","138",591424.964127
"484770327","48477170200","48477","Washington TX","1702.00","484770327","2004","0.856 ","48","Census Tract 1702, Washington County, Texas",46.3,41761,6188,15.16,10.7,69.41,22.59,"190","1008",73750827.1152
"484770406","48477170400","48477","Washington TX","1704.00","484770406","2613","0.969 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"299","880",3703625.73108
"484770410","48477170500","48477","Washington TX","1705.00","484770410","1603","0.977 ","48","Census Tract 1705, Washington County, Texas",46.3,48659,6694,12.45,8.34,91.46,7.23,"232","571",250378440.883
"484770413","48477170500","48477","Washington TX","1705.00","484770413","984","0.981 ","48","Census Tract 1705, Washington County, Texas",46.3,48659,6694,12.45,8.34,91.46,7.23,"60","418",142225043.144
"484770414","48477170400","48477","Washington TX","1704.00","484770414","1008","1 ","48","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"68","472",32823658.1521
"484770418","48477170200","48477","Washington TX","1702.00","484770418","286","1 ","48","Census Tract 1702, Washington County, Texas",46.3,41761,6188,15.16,10.7,69.41,22.59,"30","56",240118.600408
